,A1,A2,A3,A4,A5,A6
2018-11-02,0.3166594438094966,-0.16529755043421235,0.4843438434733658,1.1533416391143416,-0.17079176429924048,-0.042403061965832246
2018-11-05,0.04437367847688262,0.3107140156529221,-0.5371072791991364,0.5169112513389625,1.4189092983591658,1.0003305007460568
2018-11-06,-0.2740804623391618,-0.2997546526267735,-0.058276786859044416,-0.11986686841829161,-0.8387120304972397,-0.32368306553089915
2018-11-07,0.8206304051348842,-0.3758105960396894,0.6082676068733379,0.12000219377909721,-0.05471339986251313,0.4121995852578235
2018-11-08,0.5430842485290766,1.642455949447078,-0.9242531050392255,-2.1898750188639893,0.5182470567885774,-1.2383299303618958
2018-11-09,-0.40373838342644364,-0.45643297419026624,-0.3566134455991884,-0.8454949256162851,-1.0022675210312684,-0.06628534190238253
2018-11-12,0.02857906851652304,0.373388835724759,0.3092571661481931,-2.3998650990087147,-1.42784550966968,-2.552890612603424
2018-11-13,-0.3133245039089274,-0.6408834985206445,-0.2671499968807197,-1.781306950901114,-1.0744991267692645,-0.06589615909788243
2018-11-14,0.3196809908319566,0.8582155784843662,-0.5501584341231165,-0.06884530024442662,-0.17989469849803588,0.17390130533006096
2018-11-15,0.1463112826509454,-0.5652236351813166,0.49990709091555857,0.5419301984456495,-0.7352619086161845,-0.15835703418293992
2018-11-16,-0.5695580636376217,0.5329649179860007,-0.8454775004083638,-0.050947265787567655,0.648373701239878,0.5487718353679268
2018-11-19,-0.09353957397210329,0.8337840615058791,-0.9124370274115562,1.121458381721653,-0.06076278837883719,1.059517997330995
2018-11-20,-0.28164704327010814,-0.2906990494135425,0.3041364291107593,1.023865689004062,0.05668129901968936,0.2201334153208759
2018-11-21,0.6749597423664455,0.0010155101581561566,-0.1988238537472893,-0.9778596359398637,-0.26635952241851824,0.14048515569973546
2018-11-22,-0.19425589812912633,0.1477183463206717,-0.5130876585251043,-0.3116293795466991,0.605728667150573,0.4655365129452435
2018-11-23,-0.39313743128086764,-0.06532410682161212,0.6210337400514762,1.0553261064964665,1.1074994853656408,-0.4545183257110318
2018-11-26,1.4163556391834038,-0.3328600619260332,1.3135348091172714,1.9570809973236871,-0.09033883381765921,0.43051728354202334
2018-11-27,-0.06691513113125859,-0.4536639205090799,0.2276670200948236,0.7962006793408445,0.750309202180013,0.7108814704323575
2018-11-28,0.14364701363747287,0.5150966655996846,-0.026490022377113974,-0.010033338181654118,-0.238643852026798,-1.1109578436121827
2018-11-29,-0.466968627108001,0.5763120313730942,-1.2620812490732773,-0.7438249142977663,-0.048125978734162564,1.0989664504041363
2018-11-30,0.26383837906507257,0.34404359521347416,-0.4105041591165143,-0.37703719626715343,0.2579997412847948,0.6217960023973204
2018-12-03,-0.16400040343138877,0.18583734911188765,-0.43951903625103783,-0.7357876909658633,-0.6168342591684711,0.2700064831649688
2018-12-04,-0.4377825962225859,-0.5210640137192746,0.10819709914948211,-2.395969484983822,-1.733005494357257,-1.5485576637507956
2018-12-05,-0.16226528540496904,0.024681053349811927,-0.2184865067122633,0.8683466638928116,0.60130626462382,0.8380139890202734
2018-12-06,-0.7028859089373265,-0.40773148228867556,0.8133679628194503,1.9150640129177228,0.349387813488405,-0.2614374637616459
2018-12-07,0.5131330717493978,0.35125950738323275,0.8608071095198766,0.36239084808140604,0.891052346534831,-1.3058629732709575
2018-12-10,0.18980705168386064,-0.12471387789317182,0.4807730593954987,-0.22418863448595774,0.011243182509178173,-1.0580269051756748
2018-12-11,0.18575850377576925,0.26412345633065887,-0.3833793706945389,0.5871722084274674,0.46646718790444364,0.5331336397198628
2018-12-12,-0.2743751362034082,-0.36070823522919926,0.5075056961051114,-1.6549993257157378,-1.2454431073276244,-1.7118717884336516
2018-12-13,-1.316125917024864,0.7027216243427544,-1.1992196944210178,-0.8826291492886871,0.7255353679781131,0.13353298605187267
2018-12-14,0.42572440834676395,0.34392387600732566,0.2807603649081882,-0.5755895794760374,0.3583103164368651,-0.6894090387730113
2018-12-17,0.4529695989139496,0.44818856369970095,-0.25363340149572217,0.2852406914585524,0.046749621104321126,0.015248030796797065
2018-12-18,-0.22423624401192638,0.20107960066827657,-0.5677922532825626,-1.6848230168124056,0.49110525666302046,-0.03183889391244785
2018-12-19,0.4920896639739894,0.24130344321478323,0.3659871024244077,0.5002654862606181,1.6348442493396778,0.24370406628614755
2018-12-20,0.13848933223598392,-0.6411405291686886,1.0561938469153898,0.19013287827296269,-0.32944232933232964,-0.6485259186415321
2018-12-21,-0.19201816456582016,0.019924321696662087,0.04508904561751979,-1.0448957415162137,-0.49302346492030125,-0.3980501889048533
2018-12-24,-0.09744330268721885,0.5975742261889514,-0.8076483431244867,-0.11721240732685895,-0.02093425461732755,0.4824095363709678
2018-12-25,0.7469607404307664,-0.20879978051922748,0.09935138287660578,0.6989356318808475,-0.3737924379477172,1.038686223302344
2018-12-26,0.018099964080297508,0.004457333590086625,0.5742929008436685,0.3276792559595549,-0.654117775853836,-1.1247643363636397
2018-12-27,0.3315600840633148,-0.31090956235618544,0.5989789238482173,0.4488551679382069,0.2090260641074457,-0.21538100536539903
2018-12-28,0.29497185068217685,-0.3823389871237189,0.2885818511597361,1.5225592340396998,1.4685272882840819,1.4217914824049387
2018-12-31,-0.3890847897156549,-0.45341264178457896,-0.08761783184991345,-0.015117309403630604,-0.2868331478281959,0.593428952594797
2019-01-01,-0.5750744293130902,0.23103797213292862,-0.7603964405951358,-1.3675957960738228,-0.818059285000797,-0.24017414908365706
2019-01-02,0.1337953079452508,-1.1099507663596082,0.46690568761428725,-0.0805496208302153,-1.1459182276930107,0.6237363141160995
2019-01-03,0.5805766024240208,0.4234134913011958,-0.14398847646527446,0.47271386432035145,0.8950236623941672,0.6391141709018474
2019-01-04,-0.1344966349053928,0.058310792531107755,0.28511445925183176,0.6066672751058548,1.2064331054184683,-0.3226163367838366
2019-01-07,0.3739405710092413,-0.030425167996374975,0.5510563181237546,0.7734576272025996,0.9142562142165963,0.1007187929067192
2019-01-08,0.2847898149906297,-0.2807298355442052,0.36768764186017716,0.3556018540408706,-0.06727985245686739,0.7965303689037763
2019-01-09,0.250255224218385,0.2715994525716391,-0.2661934442771945,0.3411900203370897,0.06217078381701569,0.5667350252617038
2019-01-10,-0.3151293255369608,0.2407511867394428,-0.1982170974076337,-1.7674208480937512,-0.8405884392238622,-1.8652519251462705
2019-01-11,1.0060760397670478,0.06358708626247388,0.23360268968310804,0.003621571597707744,-0.08899641027499884,0.1778584124246627
2019-01-14,-0.19243204117905416,-0.2075091931606737,-0.14548089183133706,0.19549196631354784,0.4478873098692773,0.5084285280277733
2019-01-15,0.09441147413030578,-0.2966379988857348,0.13897394217509743,-0.4227240229747457,-0.22163284371785655,0.08064447352243463
2019-01-16,-0.46167640041423114,0.7302143679334098,-0.6402611742747673,-1.4470992363604689,0.21071712035469378,-0.8778673805828937
2019-01-17,0.5363797021944412,0.4387843972678855,-0.7617631555695802,0.8334339056447478,0.906916715574022,1.920788504757626
2019-01-18,0.7326362668313906,0.8454111696622103,-0.8417149810245991,-0.9911234011336849,0.8425824512817266,0.5654953717362368
2019-01-21,0.36484161745644716,0.5729541445489137,-0.6408102814657594,0.8212185253507248,0.5712946998543499,1.4289524698910265
2019-01-22,-0.2085268531504171,-0.12356670294096686,-0.247352205668222,0.44012647754958106,0.7621310779966984,1.4067487458180574
2019-01-23,-0.26185954632550673,0.548313431707201,-0.43620854945314796,0.3858433161799864,0.5575993308048828,0.30678899718959957
2019-01-24,0.029190780820505694,-0.07867509413413494,0.6720413148686768,0.4020202726978797,-0.13173238022200454,-1.160658400642749
2019-01-25,-0.3810269579628563,0.18491506578989686,-0.5287511103178354,-0.4654527170479149,0.2604682125857964,0.5128098635854094
2019-01-28,0.07465030290923362,-0.368794920208074,-0.14833255990322955,-0.05849379035799979,-1.2790861469125512,0.5905206125902599
2019-01-29,0.6520404164735466,1.2301586715631203,-1.2384592876185287,-0.6945741431661537,0.7269837345122137,0.33624584831138604
2019-01-30,0.18351803495372482,0.21420910434327692,0.16606508602176165,-0.987234345490033,0.06833037244825456,-0.4594412682607348
2019-01-31,0.6901230972876082,0.5316526152818718,-0.08093757454899224,0.6415251360950244,0.4100532016247445,0.7341234496649529
2019-02-01,-0.11883201330761878,1.1941997035175662,-0.8588124876633263,0.3797491665066171,1.1981282977103864,0.319307020366009
2019-02-04,0.8426985451593711,-0.05690917303780328,0.044382288448822575,0.8195304800741273,-0.09781871490785549,1.031779859433517
2019-02-05,-0.44035811919993,0.33666989885110005,-0.5075277630468704,-1.6991146680559142,-2.0042736808044674,-1.143404953469594
2019-02-06,0.19812683442859652,-0.10679166296900072,0.645236792539238,0.9922728195355806,1.3452255309372947,0.045895402444939316
2019-02-07,0.4427724065069963,0.48041375767435973,-0.5108217962156251,-0.47126252458309925,0.018797623903354592,0.4578824427679784
2019-02-08,-0.2930845775238756,-0.3139479789586084,0.0014894745533323341,-0.6239547973463455,-1.6891955812682924,-0.25958011343451826
2019-02-11,-0.5051331932468143,-0.14512044617904754,-0.7161257295643164,-1.1225444836224154,-0.7158616566387449,0.08487930791830806
2019-02-12,0.4021833518273712,-0.05045679570361424,-0.30870913413369644,-1.525784224681032,-0.31470430482253714,0.021996777679801342
2019-02-13,-0.3802201174297823,-0.7811675114218486,-0.07135081560617665,0.43626600743717897,-0.623904389453369,1.1229973559487416
2019-02-14,-0.9147162104712946,-0.26580906154473616,-0.4883457626494118,-0.5235435932786366,-0.9291436080757987,0.35905707370211515
2019-02-15,-0.6935743241560648,-0.748609776018085,0.6127855148151133,0.2133284106581738,-0.5894593595427845,-0.3051563820453569
2019-02-18,-0.048992909136284735,0.5776225127388516,0.1443617328726072,0.5676314473965044,1.2970724975455383,-0.27128593817167634
2019-02-19,0.6089137452273965,0.7277511295183328,-0.21092595561968955,-0.5656182671628468,0.12677707453191384,-0.2757558492086798
2019-02-20,0.017022383791445533,0.1364786982045005,-0.15281977284026857,0.18356088361923356,0.7457889232870676,0.548946749224964
2019-02-21,0.49166779111748693,0.06084278169174852,-0.03682216126812153,1.8381451109437241,1.1813513749110316,1.3138653123633603
2019-02-22,0.3679390789748754,-0.2565824908787656,0.07800533267740517,-0.9415686479272165,-0.3591133878895932,0.2357067840217421
2019-02-25,-0.13404404061349415,0.4269594629472378,-0.018330688059770357,1.2673109719214797,0.7369540490539025,-0.2060690994743672
2019-02-26,-0.45762438083944557,-0.3415479265484485,0.5868296896247599,1.414511435834631,0.49504987978467796,0.06932194276518888
2019-02-27,-0.33461968201012476,-0.14932090345983579,0.24037392027291002,-0.5242214070106571,-0.5567086708969562,-0.9247506472344776
2019-02-28,0.06434793703432733,0.7079316122676061,-0.29147425986603615,-0.9846771057045628,0.06789247566848572,-1.192233557665717
2019-03-01,0.26208389047201835,-1.1692441048350783,1.2835527258755823,0.5522449170481265,-0.35694294942996246,-0.28441070989921263
2019-03-04,0.11759865382191213,0.18112849669326847,0.08392742290873702,-2.062770300000684,-1.0486079688018493,-1.5568617864415895
2019-03-05,-0.39593033571413316,0.27591694430033725,-0.5404042828520464,-2.03987974047198,-0.5319054945284006,-0.8553017030172468
2019-03-06,0.050352291972019604,1.0021447355050965,-1.262819144876166,-0.4268190888069072,1.0824651107234258,0.63861162560078
2019-03-07,-0.8795015018236629,0.07285182738887686,-0.11965767529070834,-1.2764696244342617,-0.5299095158263427,-1.2672541006821487
2019-03-08,0.15733736760097805,0.22901084657940057,-0.06052444912620856,0.39527516304162313,-0.04851902814127663,0.06141781722217973
2019-03-11,0.3583735123325827,0.04272078893011833,0.07146613095981796,-0.13682546357118805,0.4094564510197177,0.11726213550262671
2019-03-12,-0.5891808651224549,0.29384199093612334,-0.4028740284988495,0.9740189441818576,-0.12986407874104797,0.370636908224311
2019-03-13,-0.17498661334706847,-0.8692299388877198,1.1854717788566194,0.6960330449704615,-0.45861363390896426,-0.8560167768724584
2019-03-14,0.25851556779715923,0.42383567379018744,0.025549082072940165,-1.3811898687122326,-0.10340293792384127,-1.6844134726180608
2019-03-15,-0.41198087044318255,0.41360300283077167,-0.6931087504960537,-1.4584984623655672,-1.2805730528524846,-1.0068269800389757
2019-03-18,0.21752597227611542,0.5365032753099973,-0.6721709193011449,-0.13796372310757576,0.6996487755891886,0.6060530321502047
2019-03-19,-0.6938091466781531,0.08603115837453804,-0.4375487803792401,-0.009197875723010287,0.9256576747318074,0.3647780238838055
2019-03-20,-0.06066795439140212,-0.5481234018200044,0.35050684561187584,0.3679951038122279,-0.08781379581419668,0.6010593372312503
2019-03-21,-0.08036055289893723,-0.14266809101391617,0.09161375494051141,-0.4479668092394062,0.3840416055041811,0.041948667021586984
2019-03-22,-0.6227291283448153,0.024965755607676127,-0.21688107359818623,-0.3768283000560996,0.4129887431467356,-0.47033442579355805
2019-03-25,0.07298476274385121,-0.8952646969831591,0.6656922667537862,-1.2580404432377001,-1.4956989343868694,-0.8374641149490561
2019-03-26,0.8220350516631433,-0.15818218346815485,0.21974636575503856,1.5570003789560223,0.341790047999434,1.287770499224583
2019-03-27,0.09565907540365377,-0.205757889857006,0.40618350870567366,0.19268538414703906,0.21536184502263547,-0.530717724352803
2019-03-28,-0.22496381607422947,-0.24715081165681096,0.006422960806187183,-1.2958733907070994,-1.8182278283953022,-0.7062898345773209
2019-03-29,-0.4917799574475011,-0.8818751469020837,0.5258049437579784,-1.5291027902784349,-1.5046115753291844,-1.009135085948911
2019-04-01,0.4587247698376077,-1.3975803208580946,1.766634002245729,0.25923588909172,-0.604741810085948,-0.8441534034647398
2019-04-02,0.1273364850620714,0.23489507834651502,-0.4141748009574486,0.9683537555490377,0.8828553413436,1.0712280122826983
2019-04-03,0.42106127533660836,0.025089647324695874,-0.12403383914707668,-1.174800440830467,-0.39279214138758994,0.15088296309150676
2019-04-04,0.41915830240759244,0.07073951894273013,0.21550166621987799,1.4762973150301202,1.2903014521052751,0.5093310196620663
2019-04-05,0.2832234882931823,-0.6343208492220135,0.8127014882588994,-1.3184607107964714,-0.8006955111713636,-0.9219212685893677
2019-04-08,-0.03956035972511908,0.05146103966079674,0.14126704534648668,-1.670021355495278,-0.589289571159537,-1.466914922395275
2019-04-09,-0.5234890479176422,0.6066105742760138,-0.9983087128543469,-0.8809837545847253,0.68219659308204,-0.07944891494834642
2019-04-10,-0.2527576454826865,-0.020503376136936022,-0.7476385605383236,-0.29533593805343394,-1.0466099289990418,0.9904919595066529
2019-04-11,-0.41814938962931575,-0.347408960942132,-0.2712969874073735,-2.061173057322751,-1.4812831709996939,-0.7165585611075951
2019-04-12,-0.5900601772527738,0.4593317622812214,-0.6404711698030685,-0.1694444765117327,-0.459822950201004,0.03149328317327966
2019-04-15,0.09758833113254912,0.32812934357222145,0.1511347107562598,-0.09355243590952808,-0.1572789887813825,-1.285901453079134
2019-04-16,0.15024098383494536,0.8266114600482392,-0.9097770494260191,0.17288513263013444,0.13879394151150878,0.5343617096270636
2019-04-17,0.5779137060998741,-0.06782304681897415,-0.16377064383261292,-0.1882811442646383,-0.1780250399261413,0.43448506341334264
2019-04-18,0.2047660222355898,-0.3122133814877239,0.2866121102690189,-0.44717698806118056,-0.10406779258139842,0.46332776316706353
2019-04-19,-0.0035001232278067743,-0.832235174189915,1.2139218697308984,1.4262874788814452,0.8560167775796003,0.08906700939916525
2019-04-22,-0.559816274681107,0.632285916332778,-0.8033416512302957,-1.7163020446204127,-1.039759877244706,-0.48465213861815043
2019-04-23,-0.8501242247306183,-0.6281854888914573,-0.17275440378072013,0.8917149155012649,-0.21310604169147263,0.5878314577200604
2019-04-24,0.13712269379160918,0.36881774207808826,0.1929173496243167,-0.04390491809270611,0.8972312816626555,-0.6805538822640683
2019-04-25,-0.45264076570878564,0.20205113999914837,-0.21530371066826598,-1.5299741089043264,-0.510602693826955,-1.2281566669798372
2019-04-26,0.7526580736201361,0.8242848705241367,-0.1640041973336605,-0.31466350971967866,0.5527795460628594,-0.27973025936896023
2019-04-29,-0.020372289228549497,0.483339734322934,-0.5021817636088837,0.05532503211457502,0.03441582904071214,0.3026991343257371
2019-04-30,0.6463247227808048,0.41644279366362724,-0.18113768723837298,-1.157129054222973,-0.46000903311568203,-0.4401018828125713
2019-05-01,1.105538055460161,-0.5965127560567319,1.0754755156861988,0.38192808198685796,0.30375611010192793,-0.38617252296686305
2019-05-02,-0.4727670661170455,-1.1971071711270989,1.1306836330634877,-0.3096411193513905,-1.4869981895477737,-1.113510069424926
2019-05-03,-0.9619443098625998,-0.8194245145670953,0.3170246188064839,-0.17153670428932805,-1.025541916311101,-0.28880271599707186
2019-05-06,0.01613288632106909,-0.5456550106337499,0.2742353599137496,-1.0062550287571288,-1.1931927152925743,-0.34745126280326055
2019-05-07,-0.2102969640197733,0.8425933414598917,-0.8806010582487194,-1.2974281635106895,-0.2903808622822331,-0.4397977789450739
2019-05-08,-0.24679147079452352,0.22545610672207597,-0.171076307018881,-0.9247343631223809,-1.012519645923038,-1.5803389761821196
2019-05-09,0.06595061994032203,-0.29750423023899275,-0.09362742607827532,-1.6848916508642913,-0.5126475011147774,-0.21248517728260286
2019-05-10,-0.4975536278055507,-0.3764160961172945,-0.033973523223643734,1.0586695454667197,-0.37550672180790556,0.7253164880306598
2019-05-13,0.41518952554443334,0.13538082763077844,-0.3338957076521831,0.4220767689377761,0.20250444598376444,1.1288351297584203
2019-05-14,0.342774511094435,0.3371656705106643,-0.11678717542800579,1.604098579605331,0.27727695303308936,1.001029361860838
2019-05-15,1.014260514020689,0.5491410608341983,-0.7347525085347316,-0.184666716537235,-0.023901736963747398,1.2780937574122762
2019-05-16,-0.5754530685538611,0.19968330541474083,-0.5298072434510399,-0.1805489321699294,0.24091245306309947,0.14193054893576992
2019-05-17,0.36350712440621885,-0.9520922534711131,0.6457408895945727,0.693731567522872,0.1156336920463545,0.7345095614748999
2019-05-20,-0.6662138499573474,-1.269774942527196,0.9583900329010864,0.49541592883774155,-1.4245073730507618,-0.7585847587603414
2019-05-21,-0.9316692029179403,-0.28419640064287977,-0.3253060846046943,0.12754630453581242,0.2124183354786054,0.6548285504645535
2019-05-22,-0.33078172656618504,0.3776159571424841,-0.45506064161395254,-0.35517235176368456,-0.04065963959338332,-0.08696866997891897
2019-05-23,-0.7245065577078391,1.4862143901234248,-1.3775194408249027,-0.8582937553635304,0.4834515374473765,-0.5011924952230953
2019-05-24,0.5667062293880525,0.012160892054107707,0.049102173238244264,1.4166861497582754,0.4391944656775642,1.0102652574311646
2019-05-27,0.13293922429162702,0.6664810370782731,-1.0048357728661637,-0.5106747883878215,0.633665788034242,0.8219319916479956
2019-05-28,0.3033165302851169,0.7503420251506586,-0.7732657097669868,-1.9924486448383663,-1.4644234915952428,-0.16485448081446372
2019-05-29,-0.5271500860037407,0.20675294360238863,-0.48668378746777274,-0.5409934044488771,-0.07809623344533306,0.34214547363176623
2019-05-30,-0.3082095889983856,0.3824584938903043,-0.359086469313151,-0.9683821546320885,-0.896534266924003,-1.2598067936929502
2019-05-31,-0.14613793634666314,0.0014262124829509094,-0.47534844196425036,-1.193439072683043,-0.9059926385481888,-0.15869046758476865
2019-06-03,-0.45722940157813713,0.8556956986583031,-0.4375974050209776,1.50052352771679,1.6669844074671507,0.38263475548510256
2019-06-04,0.4037302033927459,-0.15961151423168776,0.2819609596905225,0.1565307909766409,0.6407144395278072,0.3292032573697321
2019-06-05,0.37284053169729764,0.7169715112404509,-0.4908870973496923,0.12254442605064017,0.4762616674889432,0.24809634609340522
2019-06-06,0.23668695839585954,-0.15460919702624373,0.26289913492471456,0.16801195277479763,0.15980428226599103,0.27882429096463474
2019-06-07,-0.09920566567767024,-0.9034637460950726,0.536676263206666,-0.29399396733432204,-1.3479195232377732,0.037754358040330255
2019-06-10,-0.1223815748411795,0.1894983106328851,-0.0296809321315806,0.058507668173951845,0.9080723203559972,0.22163702445012826
2019-06-11,0.35201944141525127,0.5957483829655583,-0.31456070718885915,-1.024278817863713,-0.2929156142315164,-0.7785474769037316
2019-06-12,0.09256869183350579,0.07093200973141231,-0.19056469155915298,0.7265080643204055,0.2531122333025843,0.8387127423689129
2019-06-13,1.2425419814378453,1.6873952229765488,-1.4632014066262744,-0.7206952704765718,1.3423241727407704,1.5380952757637296
2019-06-14,0.018107432451444413,0.01831451500055575,-0.2362674601846411,-0.4594894499870928,-0.0445060738995975,0.11759827990845029
2019-06-17,-0.42667314255505007,-0.5749529049800637,0.6005847875792142,1.2742817420231902,0.2726015583606139,0.0787288596803805
2019-06-18,-0.1863726585674222,-0.24624791512269073,0.2832688540667828,0.18630582225493825,0.4274264921552196,-0.3745805473350563
2019-06-19,-0.6731160742142913,0.42097008706933503,-0.6464660780933291,-1.2719041610531618,-1.2864503907068323,-0.8056058985098347
2019-06-20,-0.4149459474797449,-1.0973579016063164,1.1443098992481913,1.0817056556017834,-0.18634852655181147,-0.7795155293309656
2019-06-21,0.13250413953827478,-0.4684476381591185,0.4343330267561106,1.1450188373233412,1.083921310627914,0.4887213650565479
2019-06-24,0.01072111349167852,1.4141334908052698,-0.9217196688609817,0.45744930390169264,0.4604307773663486,-0.07789049419691489
2019-06-25,0.40221454237641974,-0.1568821049420534,-0.5012226765498927,0.3256100697020635,-0.7641612836743065,2.1449974828914145
2019-06-26,-0.23151039039506066,0.034070110189154096,-0.0023095904967881872,-0.0798171188488006,-0.688999588236394,-0.8157974887414675
2019-06-27,-0.21815893683895582,0.9919054694521857,-0.8430523319152446,0.2685865956665129,1.1589000577767945,-0.17027886477390333
2019-06-28,0.14526829121701643,0.1977664547451443,-0.1586585380825047,-0.1619490928751758,-0.08924364233454886,-0.10521973679081477
2019-07-01,-0.15683251154473574,-0.1740690963430056,0.07841924803947245,-0.8169596943385246,-0.6426304863896993,-0.31861733310148593
2019-07-02,0.7341959492126848,-0.13291827289197136,0.28160529666484047,0.3400946888540906,-0.1712594754493595,0.14789601108523215
2019-07-03,0.22887087348137092,-0.5949561469097032,0.12141810400035671,-0.6413406884479299,-1.0906053916376293,0.3008357841440003
2019-07-04,-0.1353736605029782,-0.4579245202315831,0.4974915599579655,1.2961939331778305,0.5007962763633877,0.5059668190157544
2019-07-05,0.05504946245360568,-0.06114104733021052,0.08624825109382843,0.6170695363822726,0.7883818088707656,0.16735947582617466
2019-07-08,0.2534024165353604,0.013124823651162897,0.3742999707337975,-0.08200125690055177,-0.38306786648538044,-0.05361670808368494
2019-07-09,1.0731294122969333,-0.20595581370825558,0.606328750342309,0.08820198132861484,0.2985057959011993,-0.038457605653051424
2019-07-10,-0.024676058207544125,0.03441329137005425,-0.3840349460742422,-1.3294881549216155,-1.1243462890222573,-0.31697868093719384
2019-07-11,0.038015085993990776,1.0175120275487293,-0.9021602225173614,0.08536096378219202,-0.04337683996807301,0.3370836130181245
2019-07-12,-0.7297600972610052,-0.10782506943148691,0.3330978411371462,0.4233939012942153,-0.27944589775646583,-1.1623315173964377
2019-07-15,-0.1697848725961164,-0.27470588771819604,-0.028882389888247453,-0.2816155277394355,0.050293413922527834,-0.2956626823297686
2019-07-16,0.10963665768290372,0.6199720579054607,-0.828065720411544,-0.23540542276700513,1.2417272899358136,1.1888129518174637
2019-07-17,-1.053704287517186,0.1273945610418215,-0.09735188645586723,-0.8374334000475256,0.25645527577809923,-1.113435479379934
2019-07-18,0.13752214423361797,-0.21249071415083903,0.3351312363960553,-0.5027124299608053,0.11384596491945059,-0.6896108239725449
2019-07-19,0.6112786036557939,-0.12908157715506172,0.057874757330351016,0.7061205893460573,-0.1610162022242726,1.0237499137823116
2019-07-22,0.40812430462333615,0.7024510552057353,-1.042688470687178,-0.9177315023028045,-0.04708264122950976,0.7694195104600453
2019-07-23,-0.032230236928557365,0.17055969885883177,-0.21837028874051906,-0.7647462868330489,-0.6674174809044919,-0.5585011240473214
2019-07-24,-0.1831015104221938,0.0034531019765256642,0.1298835482325278,-0.8467849040819477,-0.8448982303784867,-0.828831729482875
2019-07-25,-0.08360777320534885,0.23700950031896978,0.05689703779653444,-0.5881227467707663,-0.5339012198350143,-1.1311741329741185
2019-07-26,0.5991474397446321,-0.7728090512784684,1.1188248127358182,2.156627638232206,1.0456759894185563,0.6299482647219883
2019-07-29,-0.6258629013237779,-0.3600639795161467,-0.09978591543066795,-1.7905238762534634,-2.02815232578739,-0.50125993277212
2019-07-30,0.5322025977370963,0.7935571401560682,-1.0703158507850388,0.26218647243439497,1.3582269439441452,1.262967154230119
2019-07-31,-0.8168134766736425,-0.9811722637836797,0.6346703932061231,0.16281349186621746,-1.4268997287355376,0.1203190139859537
2019-08-01,-0.34054536683251935,0.20942880950023968,-0.07274871216066192,-0.5476556194942064,0.3056177575310968,-0.5753263792936493
2019-08-02,0.31317711260899705,0.9917868023832584,-0.5836677252114384,-0.253113478228131,1.7133805438237535,0.07227884120234247
2019-08-05,0.547673526474111,0.5411651870047511,-0.39557569879076554,1.0306723628584984,1.1141384132541199,1.506526711350559
2019-08-06,0.49119384461689003,-0.18603137046592613,0.4726431815379172,0.4818471746881424,0.40388002809536333,-0.17914795546770673
2019-08-07,0.3875940793408552,-0.2342168809798392,0.26088363790404595,-0.9976256787025237,-0.7535917392376074,-0.6785348613801566
2019-08-08,-0.3547939344759685,0.09366126189138951,-0.4426181894182874,-0.42543784306099747,-0.8695553158123841,-0.10899288642066522
2019-08-09,-0.23621411538202935,-0.038524752172223176,-0.3373175669358806,-1.265061454449006,-0.6456686752909798,-0.2985694198016235
2019-08-12,0.12076843689245118,-0.16771856650462383,0.8916197108192975,0.7657864910517814,0.05279464151583576,-1.2349568646468283
2019-08-13,-1.074119206921403,-0.26874315991687353,-0.03521637835980751,0.22770305741948615,-0.438338793745788,-0.7729480964743549
2019-08-14,1.1819325678558334,0.30595386542018466,0.06156460333734568,-1.527572368278374,-0.919021325787768,-0.36643644526271446
2019-08-15,-0.08734258597621211,-0.017376141554595055,0.4573594483147213,-0.37370584279677266,-0.21214450263756263,-1.580373089831401
2019-08-16,0.5125830092171982,-0.41419977067851504,0.8090398383043567,0.5199362401646248,0.07600508872355713,-0.32179789273124065
2019-08-19,0.5376173961084795,-0.4607690304077695,0.7117562510898253,0.5102161492940364,0.4362274961937724,0.6871212691002917
2019-08-20,-0.21627074283316583,-0.27950646583392313,0.30889402279236794,1.3348042993779354,1.3129218689816708,0.5447880824635474
2019-08-21,0.4539918333117616,-0.24784719587151102,0.5391899080790709,0.13392088653757123,-0.6985154120171352,-0.09279197160835402
2019-08-22,0.0922057445508246,0.45071430430382364,-0.4657611963545682,-0.365642167331156,-0.03437122118124523,-0.29253065834812264
2019-08-23,-0.06131329958302344,-0.09930001349178487,-0.25040141974850433,-0.07486064642781798,-0.48731396463852944,0.4464153225651811
2019-08-26,-0.06611215247614549,0.7697665213865784,-0.8129397617736916,-0.6857057331617846,0.042524800424975834,0.26520152320917445
2019-08-27,0.34905583595395956,1.1363156279675626,-0.7557425899099782,1.0870918745762541,0.8809985405143422,0.7738301735262508
2019-08-28,0.910931660587593,-0.05461724383016593,0.5773249406427202,1.3318505638380078,-0.39854411303493575,0.32920396796127005
2019-08-29,-0.12888537983934653,0.2370408455630465,0.17901097582635586,-0.32766138608158657,-0.05348446865971139,-1.5045691139699893
2019-08-30,-0.17469239040820708,-0.388715934741562,0.9603184702066656,1.7487860086486808,1.0372201425391567,-0.4306143788559764
2019-09-02,-0.2749730493089208,-0.46978051807008625,0.9030779808141935,1.1656556172085637,0.21128255728801285,-0.47361281280558426
2019-09-03,-0.09494486588161585,-0.0873710278595099,-0.005728618492684926,0.21486125939655645,-1.3429948777550873,-0.2810545746801666
2019-09-04,-0.529706462150053,-0.5209845749057862,0.5757102504807206,0.13665528763699059,0.4770057312885035,-0.47325873724220313
2019-09-05,0.3706351350519699,0.7257099175352268,-0.039691416188325175,0.9129337172611557,1.0295288277245094,0.6478701999346692
